_id,RSN,YEAR_REGISTERED,YEAR_EVALUATED,YEAR_BUILT,PROPERTY_TYPE,WARD,WARDNAME,SITE_ADDRESS,CONFIRMED_STOREYS,CONFIRMED_UNITS,EVALUATION_COMPLETED_ON,SCORE,RESULTS_OF_SCORE,NO_OF_AREAS_EVALUATED,ENTRANCE_LOBBY,ENTRANCE_DOORS_WINDOWS,SECURITY,STAIRWELLS,LAUNDRY_ROOMS,INTERNAL_GUARDS_HANDRAILS,GARBAGE_CHUTE_ROOMS,GARBAGE_BIN_STORAGE_AREA,ELEVATORS,STORAGE_AREAS_LOCKERS,INTERIOR_WALL_CEILING_FLOOR,INTERIOR_LIGHTING_LEVELS,GRAFFITI,EXTERIOR_CLADDING,EXTERIOR_GROUNDS,EXTERIOR_WALKWAYS,BALCONY_GUARDS,WATER_PEN_EXT_BLDG_ELEMENTS,PARKING_AREA,OTHER_FACILITIES,GRID,LATITUDE,LONGITUDE,X,Y
1256560,4152734,2017.0,2021.0,1967.0,PRIVATE,21,Scarborough Centre,1175 ELLESMERE RD,5,65,2021-10-14,81,Evaluation needs to be conducted in 2 years,18,4.0,4.0,4.0,5.0,4.0,3.0,4.0,4.0,4.0,,4.0,4.0,5.0,4.0,4.0,5.0,3.0,4.0,4.0,,E2129,43.7676449772,-79.2698659258,323312.731,4847323.217
1256561,4155956,2017.0,2021.0,1957.0,PRIVATE,21,Scarborough Centre,2702 LAWRENCE AVE E,7,96,2021-10-14,78,Evaluation needs to be conducted in 2 years,19,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,,E2129,43.75259236,-79.26100902600001,324075.951,4845664.645
1256562,4154127,2017.0,2021.0,1961.0,PRIVATE,14,Toronto-Danforth,95 GAMBLE AVE,6,94,2021-10-14,84,Evaluation needs to be conducted in 2 years,18,4.0,4.0,5.0,4.0,4.0,5.0,4.0,5.0,4.0,,3.0,5.0,5.0,5.0,3.0,4.0,4.0,4.0,4.0,,S1421,43.689923631599996,-79.3498848765,316886.00800000003,4838674.022
1256563,4153828,2017.0,2021.0,1970.0,PRIVATE,15,Don Valley West,15 ERSKINE AVE,16,65,2021-10-14,93,Evaluation needs to be conducted in 3 years,19,5.0,5.0,5.0,4.0,4.0,5.0,3.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,,N1526,43.71093654,-79.39847124100001,312966.113,4841003.597
1256564,4155845,2017.0,2021.0,1953.0,PRIVATE,5,York South-Weston,33 FLAMBOROUGH DR,3,43,2021-10-14,65,Evaluation needs to be conducted in 1 year,16,3.0,3.0,4.0,3.0,3.0,3.0,,3.0,,3.0,3.0,3.0,5.0,3.0,3.0,3.0,,4.0,3.0,,W0529,43.7019480754,-79.4775820267,306591.346,4839999.254
1256565,4155525,2017.0,2021.0,1955.0,PRIVATE,3,Etobicoke-Lakeshore,70 FIFTEENTH ST,3,25,2021-10-14,57,Evaluation needs to be conducted in 1 year,15,3.0,3.0,4.0,3.0,3.0,3.0,,2.0,,,3.0,3.0,5.0,2.0,2.0,2.0,,2.0,3.0,,W0335,43.6020354915,-79.5156367545,303522.018,4828899.402
1256566,4155520,,2021.0,1958.0,PRIVATE,3,Etobicoke-Lakeshore,122 FIFTH ST,3,12,2021-10-14,73,Evaluation needs to be conducted in 2 years,15,4.0,4.0,3.0,4.0,4.0,2.0,,3.0,,,4.0,3.0,5.0,4.0,4.0,4.0,,4.0,3.0,,W0335,43.6004906208,-79.5030314026,304539.618,4828727.682
1256567,4155530,2017.0,2021.0,1992.0,SOCIAL HOUSING,3,Etobicoke-Lakeshore,3078 LAKE SHORE BLVD W,8,55,2021-10-14,77,Evaluation needs to be conducted in 2 years,19,4.0,4.0,5.0,3.0,4.0,3.0,3.0,3.0,3.0,,3.0,5.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,W0335,43.599612567799994,-79.5123632574,303793.135,4828621.572
1256568,4155518,2017.0,2021.0,1958.0,PRIVATE,3,Etobicoke-Lakeshore,67 LAKE SHORE DR,3,18,2021-10-13,76,Evaluation needs to be conducted in 2 years,16,4.0,4.0,5.0,3.0,4.0,2.0,,4.0,,,4.0,3.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,,W0335,43.5965098168,-79.5007071218,304727.256,4828285.4569999995
1256569,4152764,2017.0,2021.0,1969.0,PRIVATE,21,Scarborough Centre,50 TRUDELLE ST,7,131,2021-10-13,80,Evaluation needs to be conducted in 2 years,18,4.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,,4.0,4.0,5.0,4.0,4.0,3.0,3.0,4.0,3.0,,E2135,43.740721248,-79.240407141,325693.538,4844340.024
1256570,4154782,2017.0,2021.0,1959.0,PRIVATE,16,Don Valley East,1071 DON MILLS RD,4,61,2021-10-13,73,Evaluation needs to be conducted in 2 years,19,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,,N1627,43.7365519445,-79.3426250129,317461.42,4843855.285
1256571,4232583,2017.0,2021.0,1975.0,PRIVATE,25,Scarborough-Rouge Park,51 GENERATION BLVD,3,12,2021-10-13,74,Evaluation needs to be conducted in 2 years,16,3.0,4.0,4.0,4.0,3.0,4.0,,4.0,,,3.0,3.0,5.0,3.0,4.0,3.0,4.0,4.0,4.0,,E2530,43.8046874624,-79.16582253989999,331685.17100000003,4851486.325
1256572,4232587,2017.0,2021.0,1975.0,PRIVATE,25,Scarborough-Rouge Park,49 GENERATION BLVD,3,12,2021-10-13,79,Evaluation needs to be conducted in 2 years,16,4.0,4.0,4.0,4.0,3.0,4.0,,4.0,,,3.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,,E2530,43.80460817270001,-79.1661290396,331665.272,4851476.813999999
1256573,4154274,2017.0,2021.0,2008.0,TCHC,7,Humber River-Black Creek,2350 FINCH AVE W,4,15,2021-10-13,80,Evaluation needs to be conducted in 2 years,18,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,,W0722,43.752199466,-79.54396680100001,301243.618,4845583.62
1256574,4154189,2019.0,2021.0,1939.0,PRIVATE,15,Don Valley West,872 MILLWOOD RD,3,10,2021-10-13,68,Evaluation needs to be conducted in 2 years,15,3.0,4.0,4.0,3.0,2.0,3.0,,3.0,,3.0,4.0,4.0,5.0,3.0,3.0,4.0,,3.0,,,N1531,43.7041064151,-79.3651837906,315650.137,4840247.591
1256575,4156491,2017.0,2021.0,1975.0,PRIVATE,25,Scarborough-Rouge Park,45 GENERATION BLVD,3,12,2021-10-13,89,Evaluation needs to be conducted in 3 years,16,5.0,5.0,5.0,4.0,3.0,4.0,,5.0,,,4.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,,E2530,43.8043562465,-79.1670746426,331587.82899999997,4851453.213
1256576,4154783,2017.0,2021.0,1962.0,PRIVATE,16,Don Valley East,1001 LAWRENCE AVE E,7,69,2021-10-13,77,Evaluation needs to be conducted in 2 years,18,4.0,4.0,4.0,5.0,4.0,4.0,3.0,3.0,4.0,,5.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,,N1627,43.737112527,-79.3420220409,317509.87,4843917.656
1256577,4154828,2017.0,2021.0,1967.0,PRIVATE,17,Don Valley North,185 SHAUGHNESSY BLVD,17,180,2021-10-13,83,Evaluation needs to be conducted in 2 years,20,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,3.0,5.0,N1727,43.7818416283,-79.3541987634,316520.358,4848885.074
1256578,4155145,,2021.0,1954.0,PRIVATE,5,York South-Weston,137 WOODWARD AVE,3,11,2021-10-13,48,Building Audit,16,3.0,2.0,2.0,2.0,2.0,2.0,,2.0,,2.0,2.0,2.0,5.0,3.0,2.0,2.0,,3.0,2.0,,W0525,43.709579516400005,-79.5073998504,304188.144,4840846.9
1256579,4155540,2017.0,2021.0,1970.0,PRIVATE,3,Etobicoke-Lakeshore,100 TWENTY FIFTH ST,3,18,2021-10-13,80,Evaluation needs to be conducted in 2 years,15,4.0,4.0,5.0,4.0,4.0,4.0,,4.0,,,4.0,4.0,5.0,3.0,3.0,4.0,,4.0,4.0,,W0334,43.59601136,-79.523701265,302857.947,4828272.539
1256580,4155539,2017.0,2021.0,1970.0,PRIVATE,3,Etobicoke-Lakeshore,80 TWENTY FIFTH ST,3,18,2021-10-13,81,Evaluation needs to be conducted in 2 years,15,4.0,4.0,5.0,4.0,4.0,4.0,,4.0,,,4.0,3.0,5.0,4.0,4.0,4.0,,4.0,4.0,,W0334,43.595321466,-79.523394934,302898.92,4828146.016
1256581,4154784,2017.0,2021.0,1963.0,PRIVATE,16,Don Valley East,18 THE DONWAY E,7,76,2021-10-13,76,Evaluation needs to be conducted in 2 years,19,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,4.0,3.0,4.0,4.0,3.0,3.0,,N1627,43.7371481492,-79.34125862890001,317571.354,4843921.73
1256582,4156415,2017.0,2021.0,1975.0,PRIVATE,25,Scarborough-Rouge Park,43 GENERATION BLVD,3,12,2021-10-13,72,Evaluation needs to be conducted in 2 years,17,3.0,4.0,4.0,3.0,3.0,4.0,,4.0,3.0,,3.0,3.0,5.0,4.0,4.0,3.0,4.0,4.0,3.0,,E2530,43.804310025,-79.1674004939,331569.09,4851436.626
1256583,4154184,2017.0,2021.0,1941.0,PRIVATE,15,Don Valley West,1477 BAYVIEW AVE,3,105,2021-10-13,73,Evaluation needs to be conducted in 2 years,16,3.0,4.0,3.0,4.0,3.0,3.0,,2.0,,,3.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,,N1535,43.7028164419,-79.3727531693,315040.313,4840103.348999999
1256584,4155261,2017.0,2021.0,1954.0,PRIVATE,3,Etobicoke-Lakeshore,5 CROWN HILL PL,4,37,2021-10-13,83,Evaluation needs to be conducted in 2 years,16,4.0,4.0,5.0,4.0,5.0,4.0,,4.0,,5.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,,,W0327,43.638041895600004,-79.4902414702,305571.7,4832899.478
1256585,4152751,2017.0,2021.0,1969.0,PRIVATE,21,Scarborough Centre,1320 DANFORTH RD,4,67,2021-10-13,88,Evaluation needs to be conducted in 3 years,17,5.0,5.0,4.0,5.0,4.0,2.0,,4.0,4.0,,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,,E2135,43.742526167,-79.24582411,325256.61600000004,4844539.193
1256586,4152752,2017.0,2021.0,1967.0,PRIVATE,21,Scarborough Centre,1330 DANFORTH RD,4,48,2021-10-13,91,Evaluation needs to be conducted in 3 years,17,5.0,5.0,5.0,4.0,4.0,2.0,,5.0,4.0,,4.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,,E2135,43.7429249533,-79.24595788,325245.967,4844582.508
1256587,4154781,2017.0,2021.0,1959.0,PRIVATE,16,Don Valley East,1065 DON MILLS RD,4,61,2021-10-13,77,Evaluation needs to be conducted in 2 years,19,4.0,3.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,,N1627,43.7359570079,-79.3424850802,317472.816,4843789.209
1256588,4154024,2017.0,2021.0,1936.0,PRIVATE,8,Eglinton-Lawrence,14 CHATSWORTH DR,4,41,2021-10-13,79,Evaluation needs to be conducted in 2 years,16,4.0,4.0,5.0,4.0,3.0,3.0,5.0,3.0,,,4.0,4.0,5.0,4.0,4.0,4.0,,4.0,3.0,,N0829,43.722344838999994,-79.402568504,312634.457,4842270.577
1256589,4155746,2017.0,2021.0,1968.0,PRIVATE,7,Humber River-Black Creek,11 CATFORD RD,9,218,2021-10-13,64,Evaluation needs to be conducted in 1 year,18,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,,3.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,,W0731,43.7587124736,-79.49134153979999,305481.82300000003,4846305.27
1256590,4153680,2017.0,2021.0,1959.0,SOCIAL HOUSING,19,Beaches-East York,136 KINGSTON RD,4,94,2021-10-13,79,Evaluation needs to be conducted in 2 years,16,4.0,3.0,5.0,4.0,4.0,3.0,,4.0,,,3.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,,S1937,43.6707253488,-79.3116255888,319975.034,4836547.4180000005
1256591,4153677,2017.0,2021.0,1960.0,PRIVATE,19,Beaches-East York,158 KINGSTON RD,4,44,2021-10-13,89,Evaluation needs to be conducted in 3 years,17,4.0,4.0,5.0,5.0,5.0,5.0,,4.0,,4.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,,S1937,43.6712621487,-79.3112236755,320007.309,4836607.1280000005
1256592,4155620,2017.0,2021.0,1970.0,TCHC,7,Humber River-Black Creek,4400 JANE ST,12,164,2021-10-13,71,Evaluation needs to be conducted in 2 years,18,4.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,,W0724,43.7652223646,-79.52014173479999,303162.909,4847028.675
1256593,4327922,2018.0,2021.0,1924.0,PRIVATE,9,Davenport,394 DOVERCOURT RD,3,20,2021-10-13,63,Evaluation needs to be conducted in 1 year,14,3.0,3.0,3.0,3.0,3.0,3.0,,3.0,,,3.0,3.0,5.0,3.0,3.0,3.0,,3.0,,,S0934,43.652361602700005,-79.42623152029999,310735.016,4834492.7639999995
1256594,4152763,2017.0,2021.0,1965.0,PRIVATE,21,Scarborough Centre,370 MCCOWAN RD,15,207,2021-10-13,82,Evaluation needs to be conducted in 2 years,20,4.0,4.0,5.0,4.0,4.0,4.0,5.0,2.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,E2135,43.7399757697,-79.2395009689,325767.041,4844256.48
1256595,4154999,2017.0,2021.0,1950.0,PRIVATE,12,Toronto-St. Paul's,1654 BATHURST ST,5,72,2021-10-13,82,Evaluation needs to be conducted in 2 years,17,3.0,5.0,5.0,4.0,4.0,3.0,,4.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,,4.0,4.0,,S1224,43.6945897541,-79.4235472472,310947.238,4839184.355
1256596,4152874,2017.0,2021.0,1960.0,PRIVATE,22,Scarborough-Agincourt,3875 SHEPPARD AVE E,14,154,2021-10-12,64,Evaluation needs to be conducted in 1 year,19,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,,E2232,43.78254283689999,-79.28975127529999,321707.615,4848974.0819999995
1256597,4152851,2017.0,2021.0,1970.0,PRIVATE,22,Scarborough-Agincourt,3275 SHEPPARD AVE E,17,219,2021-10-12,63,Evaluation needs to be conducted in 1 year,18,3.0,3.0,3.0,2.0,3.0,3.0,,4.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,,E2230,43.777664481,-79.310076811,320080.96,4848422.677
1256598,4153809,2017.0,2021.0,1964.0,PRIVATE,15,Don Valley West,490 EGLINTON AVE E,8,51,2021-10-12,85,Evaluation needs to be conducted in 2 years,19,5.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,2.0,,N1537,43.7101170493,-79.3836293624,314162.583,4840913.16
1256599,4153810,2017.0,2021.0,1959.0,PRIVATE,15,Don Valley West,460 EGLINTON AVE E,6,72,2021-10-12,88,Evaluation needs to be conducted in 3 years,17,5.0,5.0,5.0,4.0,4.0,5.0,,4.0,5.0,,4.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,2.0,,N1537,43.710044313900006,-79.38404532130001,314129.077,4840905.035
1256600,4153813,2017.0,2021.0,1957.0,PRIVATE,15,Don Valley West,412 EGLINTON AVE E,6,65,2021-10-12,89,Evaluation needs to be conducted in 3 years,19,4.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,5.0,3.0,5.0,4.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,,N1537,43.7097342429,-79.38558900310001,314004.732,4840870.421
1256601,4153682,2017.0,2021.0,1920.0,PRIVATE,19,Beaches-East York,223 WOODBINE AVE,4,48,2021-10-12,75,Evaluation needs to be conducted in 2 years,15,4.0,3.0,3.0,4.0,3.0,4.0,,5.0,,,4.0,3.0,5.0,3.0,4.0,4.0,,3.0,4.0,,S1938,43.6694252933,-79.3057875382,320446.145,4836404.056
1256602,4155756,,2021.0,1927.0,PRIVATE,12,Toronto-St. Paul's,6 PINEWOOD AVE,3,11,2021-10-12,53,Evaluation needs to be conducted in 1 year,14,3.0,3.0,2.0,2.0,,3.0,,3.0,,,3.0,3.0,4.0,2.0,3.0,2.0,2.0,2.0,,,S1229,43.682454983,-79.425041007,310827.715,4837837.046
1256603,4155756,,2021.0,1927.0,PRIVATE,12,Toronto-St. Paul's,6 PINEWOOD AVE,3,11,2021-10-12,53,Evaluation needs to be conducted in 1 year,14,2.0,3.0,3.0,2.0,,3.0,,3.0,,,3.0,3.0,4.0,2.0,2.0,2.0,2.0,3.0,,,S1229,43.682454983,-79.425041007,310827.715,4837837.046
1256604,4154973,,2021.0,1925.0,PRIVATE,12,Toronto-St. Paul's,8 PINEWOOD AVE,3,11,2021-10-12,51,Evaluation needs to be conducted in 1 year,14,2.0,3.0,3.0,2.0,,3.0,,3.0,,,2.0,3.0,4.0,2.0,3.0,2.0,2.0,2.0,,,S1229,43.682584046,-79.425180892,310816.424,4837851.375
1256605,4154973,,2021.0,1925.0,PRIVATE,12,Toronto-St. Paul's,8 PINEWOOD AVE,3,11,2021-10-12,51,Evaluation needs to be conducted in 1 year,14,2.0,3.0,3.0,2.0,,2.0,,3.0,,,2.0,3.0,5.0,2.0,2.0,3.0,2.0,2.0,,,S1229,43.682584046,-79.425180892,310816.424,4837851.375
1256606,4154832,2017.0,2021.0,1965.0,PRIVATE,17,Don Valley North,40 GODSTONE RD,16,176,2021-10-12,83,Evaluation needs to be conducted in 2 years,19,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,,N1727,43.7822996863,-79.3478742316,317029.336,4848936.868
1256607,4155262,2017.0,2021.0,1954.0,PRIVATE,3,Etobicoke-Lakeshore,6 CROWN HILL PL,4,37,2021-10-12,78,Evaluation needs to be conducted in 2 years,16,4.0,4.0,4.0,3.0,3.0,4.0,,4.0,,3.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,,,W0327,43.6385102158,-79.4902204233,305573.399,4832951.506
1256608,4154819,2017.0,2021.0,1968.0,PRIVATE,17,Don Valley North,225 VAN HORNE AVE,13,153,2021-10-12,78,Evaluation needs to be conducted in 2 years,19,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,N1727,43.7869738317,-79.3519406664,316701.12100000004,4849455.572
1256609,4152774,2017.0,2021.0,1964.0,PRIVATE,21,Scarborough Centre,3125 LAWRENCE AVE E,7,110,2021-10-12,79,Evaluation needs to be conducted in 2 years,18,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,,2.0,4.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,,E2136,43.7552486601,-79.2439639688,325402.336,4845952.092
1256610,4153336,2017.0,2021.0,1983.0,TCHC,12,Toronto-St. Paul's,2 LAMBERTLODGE AVE,5,64,2021-10-12,78,Evaluation needs to be conducted in 2 years,19,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,S1234,43.673917543,-79.422657829,311020.734,4836888.76
1256611,4154799,2017.0,2021.0,1958.0,PRIVATE,16,Don Valley East,1004 LAWRENCE AVE E,4,65,2021-10-12,74,Evaluation needs to be conducted in 2 years,19,3.0,3.0,5.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,5.0,5.0,2.0,3.0,4.0,4.0,2.0,3.0,,N1624,43.7382018911,-79.3414669469,317554.35,4844038.767
1256612,4154798,2017.0,2021.0,1954.0,PRIVATE,16,Don Valley East,1002 LAWRENCE AVE E,4,77,2021-10-12,70,Evaluation needs to be conducted in 2 years,18,4.0,3.0,4.0,3.0,4.0,4.0,,3.0,4.0,3.0,4.0,3.0,5.0,3.0,3.0,3.0,4.0,3.0,3.0,,N1624,43.737992525299994,-79.3424983362,317471.31899999996,4844015.35
1256613,4152887,2017.0,2021.0,1979.0,PRIVATE,25,Scarborough-Rouge Park,1 DEAN PARK RD,16,249,2021-10-12,86,Evaluation needs to be conducted in 3 years,19,5.0,5.0,5.0,4.0,4.0,5.0,3.0,4.0,5.0,,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,E2529,43.804482576999995,-79.1702968406,331312.86,4851442.64
1256614,4153675,2017.0,2021.0,1959.0,SOCIAL HOUSING,19,Beaches-East York,23 EDGEWOOD AVE,4,24,2021-10-12,89,Evaluation needs to be conducted in 3 years,16,4.0,4.0,5.0,5.0,5.0,4.0,,4.0,,,4.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,,S1937,43.670497618,-79.313073089,319858.105,4836522.81
1256615,4154791,2017.0,2021.0,1958.0,PRIVATE,16,Don Valley East,46 FOXDEN RD,3,22,2021-10-12,72,Evaluation needs to be conducted in 2 years,17,3.0,4.0,3.0,3.0,4.0,4.0,,4.0,,4.0,3.0,4.0,5.0,3.0,3.0,3.0,4.0,3.0,4.0,,N1626,43.7291186098,-79.3420518075,317497.67699999997,4843021.001
1256616,4154830,2017.0,2021.0,1966.0,PRIVATE,17,Don Valley North,20 ESTERBROOKE AVE,15,134,2021-10-12,89,Evaluation needs to be conducted in 3 years,19,5.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,,5.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,3.0,N1727,43.7798043698,-79.3506939201,316802.87100000004,4848659.234
1256617,4155088,2017.0,2021.0,1993.0,SOCIAL HOUSING,5,York South-Weston,2480 EGLINTON AVE W,8,97,2021-10-12,64,Evaluation needs to be conducted in 1 year,18,4.0,4.0,4.0,3.0,2.0,4.0,2.0,2.0,3.0,,2.0,4.0,4.0,3.0,3.0,3.0,,4.0,4.0,3.0,W0533,43.6916984742,-79.4694113226,307250.278,4838860.746
1256618,4153753,2017.0,2021.0,1980.0,TCHC,12,Toronto-St. Paul's,71 MERTON ST,10,167,2021-10-10,81,Evaluation needs to be conducted in 2 years,19,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,,4.0,4.0,5.0,4.0,3.0,4.0,4.0,4.0,3.0,5.0,S1233,43.696320863000004,-79.394123596,313318.526,4839380.245
1256619,4153801,2017.0,2021.0,1981.0,TCHC,12,Toronto-St. Paul's,130 EGLINTON AVE E,15,266,2021-10-10,79,Evaluation needs to be conducted in 2 years,19,4.0,4.0,5.0,4.0,4.0,4.0,3.0,3.0,4.0,,4.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,S1221,43.7080325071,-79.3945783952,313280.50399999996,4840680.403
1256620,4155368,2017.0,2021.0,1967.0,PRIVATE,2,Etobicoke Centre,265 DIXON RD,16,181,2021-10-10,77,Evaluation needs to be conducted in 2 years,19,4.0,4.0,5.0,3.0,4.0,3.0,4.0,4.0,5.0,,3.0,5.0,5.0,4.0,4.0,1.0,5.0,4.0,2.0,4.0,W0222,43.69593445100001,-79.548620626,300843.439,4839394.946
1256621,4155369,2017.0,2021.0,1964.0,PRIVATE,2,Etobicoke Centre,263 DIXON RD,15,171,2021-10-10,78,Evaluation needs to be conducted in 2 years,19,5.0,4.0,5.0,4.0,3.0,3.0,2.0,3.0,5.0,,4.0,5.0,5.0,4.0,4.0,3.0,5.0,4.0,2.0,4.0,W0222,43.695514613,-79.547766738,300931.87899999996,4839262.038
1256622,4153760,2017.0,2021.0,1993.0,TCHC,12,Toronto-St. Paul's,384 MOUNT PLEASANT RD,8,155,2021-10-10,83,Evaluation needs to be conducted in 2 years,20,5.0,5.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,3.0,4.0,4.0,4.0,5.0,S1233,43.698358176099994,-79.38695482600001,313896.36199999996,4839606.393999999
1256623,4155361,2017.0,2021.0,1962.0,PRIVATE,2,Etobicoke Centre,51-67 WATERFORD DR,8,29,2021-10-10,86,Evaluation needs to be conducted in 3 years,19,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,3.0,5.0,5.0,3.0,,W0222,43.680940685900005,-79.5408629511,301489.738,4837666.164
1256624,4153468,,2021.0,1959.0,PRIVATE,11,University-Rosedale,710 SPADINA AVE,7,62,2021-10-10,81,Evaluation needs to be conducted in 2 years,17,4.0,4.0,4.0,4.0,3.0,4.0,,4.0,4.0,,4.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,,S1134,43.665065952,-79.4034815,312568.165,4835906.964
1256625,4156016,2017.0,2021.0,1972.0,TCHC,4,Parkdale-High Park,3735 DUNDAS ST W,10,132,2021-10-09,61,Evaluation needs to be conducted in 1 year,20,4.0,4.0,5.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,1.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,S0421,43.665189036,-79.499393828,304843.771,4835924.808999999
1256626,4154361,,2021.0,1955.0,PRIVATE,5,York South-Weston,2618 KEELE ST,3,11,2021-10-08,85,Evaluation needs to be conducted in 2 years,17,4.0,4.0,5.0,4.0,4.0,4.0,,5.0,,4.0,4.0,4.0,5.0,4.0,5.0,4.0,,4.0,3.0,5.0,W0522,43.719344175299995,-79.48077805449999,306333.31899999996,4841931.806
1256627,4154303,2018.0,2021.0,1953.0,PRIVATE,5,York South-Weston,16 ARROWSMITH AVE,3,11,2021-10-08,80,Evaluation needs to be conducted in 2 years,16,4.0,4.0,5.0,4.0,4.0,3.0,,3.0,,4.0,4.0,4.0,5.0,4.0,4.0,4.0,,4.0,4.0,,W0529,43.7043754257,-79.4779098871,306564.853,4840268.915
1256628,4155160,2017.0,2021.0,1973.0,TCHC,5,York South-Weston,1901 WESTON RD,17,400,2021-10-08,72,Evaluation needs to be conducted in 2 years,19,3.0,4.0,5.0,3.0,4.0,4.0,3.0,3.0,3.0,,3.0,4.0,5.0,4.0,2.0,4.0,3.0,4.0,4.0,3.0,W0524,43.7005890595,-79.5159933375,303495.37,4839848.29
1256629,4156510,2017.0,2021.0,1974.0,TCHC,5,York South-Weston,720 TRETHEWEY DR,19,204,2021-10-08,77,Evaluation needs to be conducted in 2 years,19,3.0,4.0,5.0,3.0,3.0,4.0,3.0,4.0,4.0,,3.0,5.0,5.0,3.0,4.0,5.0,4.0,4.0,3.0,4.0,W0528,43.697963611000006,-79.50094174899999,304708.284,4839557.3780000005
1256630,4154302,2017.0,2021.0,1960.0,PRIVATE,5,York South-Weston,2 ARROWSMITH AVE,3,11,2021-10-08,53,Evaluation needs to be conducted in 1 year,16,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,,,2.0,1.0,3.0,3.0,3.0,3.0,,2.0,2.0,,W0529,43.7044245269,-79.4774946495,306598.318,4840274.3780000005
